Route ID,Direction,Route Length (miles),Stops per Mile,Mean Stop Spacing (ft),Stop Spacing Std Dev (ft),% Bus Lane Coverage,Stop Signs per Mile,Street Lights per Mile,Right Angle Turns,Curvature per Mile,Borough,Type
Q74,W,6.0322557178280025,2.652407448960241,2123.348621374941,841.5799016441051,0.0,1.1604282589201054,5.304814897920482,11.0,102.88096311483656,Queens,Local
Q75,N,5.975200426428976,3.3471680567463102,1653.0295838061331,1028.3782450626777,18.73323876340813,0.334716805674631,6.6943361134926205,10.0,113.39630931480276,Queens,Local
Q75,S,6.024714288038408,3.3196594965023345,1673.015117551081,803.7930317091965,20.52273089761943,0.8299148741255836,7.469233867130252,10.0,113.39630931480276,Queens,Local
Q76,N,9.694322302903712,4.435585970472669,1218.7148037936097,484.7659097727191,22.4348789527885,1.5472974315602332,8.252252968321244,9.0,48.57053374748506,Queens,Local
Q76,S,9.459751161215625,4.545574113650818,1189.2258602671068,478.4704848812716,20.12899736722893,1.797087440280556,7.822615916515361,9.0,48.57053374748506,Queens,Local
Q77,N,7.443926020404096,4.030131400791573,1355.3079099218494,922.921735893254,25.561867059741186,0.134337713359719,9.269302221820618,15.0,91.2449837491542,Queens,Local
Q80,N,3.9304563896713054,4.070774081617032,1383.5076992435736,395.8160568768007,0.0,0.2544233801010644,9.413665063739383,8.0,92.92590837930618,Queens,Local
Q80,S,4.060767554632424,4.186400667185891,1340.035437373458,562.9893363338094,0.0,0.9850354511025629,8.619060197147423,8.0,92.92590837930618,Queens,Local
Q83,E,4.872519039784676,5.130816277139635,1071.9516752378292,437.1907532561811,12.302344878838538,1.4366285575990978,7.59360809016666,17.0,166.85915343511743,Queens,Local
Q84,N,5.274890341634093,4.92901241847343,1114.0568177811515,702.7489533946224,35.414409388610494,2.654083609947232,4.92901241847343,8.0,90.88386939957044,Queens,Local
Q86,N,7.260235356998988,3.44341454108641,1597.2517785397774,700.3971704086894,41.11529327027709,1.2396292347911075,8.401931480250841,13.0,131.22108153507378,Queens,Local
Q86,S,6.980584983286418,3.724616212287606,1474.2995484700916,693.5955681915012,48.44440756851521,1.2892902273303253,8.308759242795428,13.0,131.22108153507378,Queens,Local
Q87,N,6.339018918740177,3.470568597762176,1593.81047099753,733.4359435878533,47.09035354942542,0.3155062361601978,8.67642149440544,10.0,78.13785187526447,Queens,Local
Q87,S,6.986400878040656,3.292109972144968,1676.713946792831,1056.7036246962089,48.40401353334726,0.286270432360432,7.872436889911879,10.0,78.13785187526447,Queens,Local
Q89,N,6.968138180579937,3.5877589324612567,1532.9903997275862,741.6513184604787,28.93784754148457,0.7175517864922514,5.596903934639561,13.0,140.83187823450447,Queens,Local
Q89,S,7.579348790342252,3.5623113207831136,1539.1719925536422,970.7373718518796,32.22525808882262,0.527749825301202,5.409435709337321,13.0,140.83187823450447,Queens,Local
Q9,N,3.127078311968894,3.5176605452756,1651.0926178521297,630.08197557593,31.0765350012322,3.5176605452756,9.593619668933451,10.0,142.59296824316573,Queens,Local
Q9,S,3.1752854449106405,3.464255479024993,1676.5507149128182,748.1947074151972,22.347006932887865,2.519458530199995,9.44796948824998,10.0,142.59296824316573,Queens,Local
Q90,W,3.885195730895267,2.316485609317327,2564.202453832263,1690.125171013984,4.042034774810532,0.2573872899241474,2.316485609317327,9.0,154.72689607035514,Queens,Local
Q92,E,1.220305551105167,2.458400682749543,3221.606654917641,2459.5747241730464,10.595192992295097,0.8194668942498476,13.93093720224741,6.0,230.51188411898556,Queens,Local
Q93,E,1.1819526881278264,4.230287768895245,1560.140966185745,400.6641369409674,0.0,1.692115107558098,12.690863306685737,7.0,297.8871871279594,Queens,Local
Q93,W,1.122137288985582,3.564626217542437,1974.8660589027825,1128.8295289418263,0.0,0.8911565543856093,10.693878652627312,7.0,297.8871871279594,Queens,Local
Q96,W,1.4933317167273317,2.0089307461938626,3942.3537058253696,2910.632166294029,17.420423994915733,0.6696435820646208,10.714297313033931,6.0,197.4768370954474,Queens,Local
Q98,E,7.459639180732655,2.2789306008136347,2461.668502582745,1229.6491202245247,6.418437979441115,0.6702737061216573,9.11572240325454,19.0,146.21043513392866,Queens,Local
Q98,W,7.779280721820049,2.3138385981511025,2416.1365752216607,1303.567015284234,7.5494905962074945,0.7712795327170342,8.998261215032066,19.0,146.21043513392866,Queens,Local
S40,E,9.41912281896292,5.202182935904755,1036.102570106502,1288.061488729623,0.0,1.0616699869193378,2.866508964682212,13.0,101.2959412326978,Staten Island,Local
S40,W,10.239068770662794,4.687926321730611,1150.258586958359,1827.9061787314283,0.0,1.367311843838095,2.539293424270748,13.0,101.2959412326978,Staten Island,Local
S48,E,6.981864564852328,6.588497896617812,819.2033389340711,327.25551062374063,12.544977309552904,0.8593692908631929,7.8775518329126015,13.0,102.305576610832,Staten Island,Local
S52,N,8.653508347682406,6.47136372324619,830.7322702582469,313.4090009910083,11.352863181036188,2.8890016621634778,4.391282526488486,38.0,252.1509461618244,Staten Island,Local
S53,E,9.32983655301031,4.930418634735665,1094.692109743703,2196.1778846013444,0.1551151549744656,0.75028109659021,4.930418634735665,17.0,114.80247373867115,Staten Island,Local
S66,W,7.683295864575768,6.247318969103673,863.1424935325116,352.77876585751363,11.463108914923302,0.5206099140919727,5.7267090550117,26.0,155.33761438841756,Staten Island,Local
S76,S,9.238269082080675,7.685422384775257,696.829270603191,213.0850365063297,0.1346059217192676,0.8659630856084797,5.195778513650878,16.0,89.65771038859778,Staten Island,Local
S79+,W,14.881157477141292,1.545578698117397,3571.4698060090377,2652.2042368370503,25.4078031921224,0.9407870336366762,4.905532389676955,17.0,75.10294390320585,Staten Island,SBS
S81,S,7.695176815481139,4.548303546396372,1195.0091904116125,1009.8221746269388,1.6868922355439482,0.5198061195881567,5.068109665984529,7.0,89.37103262630544,Staten Island,Local
S86,S,9.238268173935293,5.953496798802199,903.2971138373288,1009.9811546227244,0.1346059349515185,0.8659631707348653,5.195779024409192,7.0,86.99351106718767,Staten Island,Local
S89,S,12.36046374180381,1.3753529281029324,4078.928878653126,3501.4989593802466,9.700239910908676,0.1618062268356391,3.64064010380188,24.0,106.07926322031491,Staten Island,Local
S90,E,9.419121974543904,2.0171731559851707,2762.939939254428,2378.4567686205246,0.0,1.0616700820974585,2.8665092216631374,13.0,101.29656279134925,Staten Island,Local
S90,W,10.239064548222014,1.8556382675895229,3003.451738475309,3169.251650997749,0.0,1.3673124076975431,2.5392944714382946,13.0,101.29656279134925,Staten Island,Local
S91,W,10.07656736619248,3.47340505234225,1564.827749551525,1373.6154751499175,10.573977107911842,0.3969605774105428,5.954408661158143,30.0,136.63417008416437,Staten Island,Local
S92,E,8.44059392718716,4.739003006786047,1142.724987039374,1102.6769413904228,10.434685421108425,0.3554252255089535,5.805278683312907,11.0,83.71651660288339,Staten Island,Local
S93,E,9.047988882002498,2.431479557159996,2274.9167901669325,3124.188846310742,0.0,0.4420871922109083,3.868262931845448,10.0,70.39222963778138,Staten Island,Local
S94,E,10.339109799647488,3.7720849043821656,1436.5847441618514,1362.946406583545,3.670652762699542,1.5475220120542217,4.642566036162665,26.0,127.39525934180828,Staten Island,Local
S94,W,9.523782809048312,3.885010897649535,1396.8214786604194,1438.298370763039,1.939835556166952,1.6800047124970965,4.93501384296022,26.0,127.39525934180828,Staten Island,Local
S98,E,6.981862476701865,3.437478191540843,1602.7886620260326,1206.567486659594,12.54497806380695,0.8593695478852108,7.877554188947766,11.0,87.05191772529471,Staten Island,Local
S98,W,6.615297290319962,3.627954866838523,1518.63601505798,1220.93259111495,13.240115234403424,0.755823930591359,8.46522802262322,11.0,87.05191772529471,Staten Island,Local
